庆余年第二季,#genre#
	
	郏县综合,http://live.dxhmt.cn:9081/tv/10425-1.m3u8
	郏县综合,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8
	郏县综合,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8?zhend
	
	建安综合
	
	焦作公共,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8
	焦作公共,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8?zhend
	
	焦作教育,http://zhpull.dxhmt.cn/jiaozuo/9c10435ad24c409baee219ec289e17d0/playlist.m3u8
	焦作教育,http://zhpull.dxhmt.cn/jiaozuo/9c10435ad24c409baee219ec289e17d0/playlist.m3u8?zhend
	
	焦作综合,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8
	焦作综合,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8?zhend
	
	睛彩焦作,http://zhpull.dxhmt.cn/jiaozuo/c5eb91b47f0e42318f34fc0247c8acaa/playlist.m3u8
	睛彩焦作,http://zhpull.dxhmt.cn/jiaozuo/c5eb91b47f0e42318f34fc0247c8acaa/playlist.m3u8?zhend
	
	浚县一套,http://live.dxhmt.cn:9081/tv/10621-1.m3u8
	浚县一套,http://tvpull.dxhmt.cn:9081/tv/10621-1.m3u8
	
	开封公共
	
	开封文化旅游
	
	开封新闻综合
	
	兰考新闻,http://live.dxhmt.cn:9081/tv/10225-1.m3u8
	兰考新闻,http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
	
	
	梨园频道
	
	林州综合,http://live.dxhmt.cn:9081/tv/10581-1.m3u8
	林州综合,http://tvpull.dxhmt.cn:9081/tv/10581-1.m3u8
	
	临颍综合,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
	
	
	灵宝新闻综合,http://live.dxhmt.cn:9081/tv/11282-1.m3u8
	灵宝新闻综合,http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8
	灵宝新闻综合,http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8?zhend
	
	卢氏综合,http://live.dxhmt.cn:9081/tv/11224-1.m3u8
	卢氏综合,http://tvpull.dxhmt.cn:9081/tv/11224-1.m3u8
	
	鲁山综合,http://live.dxhmt.cn:9081/tv/10423-1.m3u8
	鲁山综合,http://tvpull.dxhmt.cn:9081/tv/10423-1.m3u8
	
	鹿邑新闻,http://live.dxhmt.cn:9081/tv/11628-1.m3u8
	鹿邑新闻,http://tvpull.dxhmt.cn:9081/tv/11628-1.m3u8
	鹿邑新闻,http://tvpull.dxhmt.cn:9081/tv/11628-1.m3u8?zhend
	
	栾川新闻,http://wshls.live.migucloud.com/live/LVVUJGFD_C0/playlist.m3u8
	
	罗山综合,http://live.dxhmt.cn:9081/tv/11521-1.m3u8
	罗山综合,http://tvpull.dxhmt.cn:9081/tv/11521-1.m3u8
	
	洛宁综合,http://wshls.live.migucloud.com/live/WJ1E4VDQ_C0/playlist.m3u8
	
	孟津生活频道
	
	孟津新闻,http://live.dxhmt.cn:9081/tv/10322-2.m3u8
	孟津新闻,http://tvpull.dxhmt.cn:9081/tv/10322-2.m3u8
	
	孟州综合,http://live.dxhmt.cn:9081/tv/10883-1.m3u8
	孟州综合,http://tvpull.dxhmt.cn:9081/tv/10883-1.m3u8
	
	泌阳新闻综合,http://live.dxhmt.cn:9081/tv/11726-1.m3u8
	泌阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/11726-1.m3u8
	
	渑池新闻综合,http://live.dxhmt.cn:9081/tv/11221-1.m3u8
	渑池新闻综合,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8
	
	南乐综合,http://live.dxhmt.cn:9081/tv/10923-1.m3u8
	南乐综合,http://tvpull.dxhmt.cn:9081/tv/10923-1.m3u8
	
	内黄综合,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8
	内黄综合,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8?zhend
	
	内乡综合,http://live.dxhmt.cn:9081/tv/11325-1.m3u8
	内乡综合,http://tvpull.dxhmt.cn:9081/tv/11325-1.m3u8
	
	平顶山城市
	平顶山公共
	平顶山民生
	平顶山新闻
	
	平舆综合,http://tvpull.dxhmt.cn:9081/tv/11723-1.m3u8
	平舆综合,http://live.dxhmt.cn:9081/tv/11723-1.m3u8
	
	
	濮阳县电视台,http://zhpull.dxhmt.cn/puyangxian/0779dbf4086a455fa1f36e3d56740a41/playlist.m3u8
	
	淇县电视台,http://live.dxhmt.cn:9081/tv/10622-1.m3u8
	淇县电视台,http://tvpull.dxhmt.cn:9081/tv/10622-1.m3u8
	
	杞县新闻综合,http://tvpull.dxhmt.cn:9081/tv/10221-1.m3u8
	杞县新闻综合,http://live.dxhmt.cn:9081/tv/10221-1.m3u8
	
	
	沁阳文化旅游
	
	沁阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/10882-1.m3u8
	沁阳新闻综合,http://live.dxhmt.cn:9081/tv/10882-1.m3u8
	
	
	清丰综合频道
	清风平顶山
	
	确山综合
	汝南综合
	
	汝阳综合,http://live.dxhmt.cn:9081/tv/10326-1.m3u8
	汝阳综合,http://tvpull.dxhmt.cn:9081/tv/10326-1.m3u8
	
	汝州科教,http://live.dxhmt.cn:9081/tv/10482-2.m3u8
	汝州科教,http://tvpull.dxhmt.cn:9081/tv/10482-2.m3u8
	
	汝州新闻,http://live.dxhmt.cn:9081/tv/10482-1.m3u8
	汝州新闻,http://tvpull.dxhmt.cn:9081/tv/10482-1.m3u8
	
	商城新闻,http://tvpull.dxhmt.cn:9081/tv/11524-1.m3u8
	商城新闻,http://live.dxhmt.cn:9081/tv/11524-1.m3u8
	
	上蔡综合,http://live.dxhmt.cn:9081/tv/11722-1.m3u8
	上蔡综合,http://tvpull.dxhmt.cn:9081/tv/11722-1.m3u8
	
	上街电视台,http://tvpull.dxhmt.cn:9081/tv/10106-1.m3u8
	上街电视台,http://live.dxhmt.cn:9081/tv/10106-1.m3u8
	
	社旗综合,http://live.dxhmt.cn:9081/tv/11327-1.m3u8
	社旗综合,http://tvpull.dxhmt.cn:9081/tv/11327-1.m3u8
	
	沈丘新闻综合,http://live.dxhmt.cn:9081/tv/11624-1.m3u8
	沈丘新闻综合,http://tvpull.dxhmt.cn:9081/tv/11624-1.m3u8
	
	
	嵩县综合新闻,http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8
	嵩县综合新闻,http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8?zhend
	嵩县综合新闻,http://wshls.live.migucloud.com/live/MZCYG799_C0/playlist.m3u8
	嵩县综合新闻,http://wshls.live.migucloud.com/live/MZCYG799_C0/playlist.m3u8?zhend
	嵩县综合新闻,http://live.dxhmt.cn:9081/tv/10325-1.m3u8
	
	
	遂平一套,http://tvpull.dxhmt.cn:9081/tv/11728-1.m3u8
	
	台前新闻综合
	
	太康综合,http://live.dxhmt.cn:9081/tv/11627-1.m3u8
	太康综合,http://tvpull.dxhmt.cn:9081/tv/11627-1.m3u8
	
	汤阴综合,http://live.dxhmt.cn:9081/tv/10523-1.m3u8
	汤阴综合,http://tvpull.dxhmt.cn:9081/tv/10523-1.m3u8
	
	唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8
	唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8?zhend
	唐河一套,http://live.dxhmt.cn:9081/tv/11328-1.m3u8
	
	
	通许综合,http://live.dxhmt.cn:9081/tv/10222-1.m3u8
	通许综合,http://tvpull.dxhmt.cn:9081/tv/10222-1.m3u8
	
	桐柏新闻综合,http://tvpull.dxhmt.cn:9081/tv/11330-1.m3u8
	桐柏新闻综合,http://tvpull.dxhmt.cn:9081/tv/11330-1.m3u8?zhend
	桐柏新闻综合,http://live.dxhmt.cn:9081/tv/11330-1.m3u8
	
	卫辉综合,http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8
	卫辉综合,http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8?zhend
	卫辉综合,http://live.dxhmt.cn:9081/tv/10781-1.m3u8
	
	
	
	尉氏综合,http://tvpull.dxhmt.cn:9081/tv/10223-1.m3u8
	尉氏综合,http://live.dxhmt.cn:9081/tv/10223-1.m3u8
	
	温县综合,http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8
	温县综合,http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8?zhend
	温县综合,http://live.dxhmt.cn:9081/tv/10825-1.m3u8
	
	文物宝库
	武术世界,http://live.dxhmt.cn:9080/live/yshnpre.m3u8
	武陟新闻综合,http://tvpull.dxhmt.cn:9081/tv/10823-1.m3u8
	武陟新闻综合,http://live.dxhmt.cn:9081/tv/10823-1.m3u8
	
	
	舞钢社会生活
	
	舞钢新闻综合,http://tvpull.dxhmt.cn:9081/tv/10481-1.m3u8
	舞钢新闻综合,http://live.dxhmt.cn:9081/tv/10481-1.m3u8
	
	舞阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/11121-1.m3u8
	舞阳新闻综合,http://live.dxhmt.cn:9081/tv/11121-1.m3u8
	
	西华综合,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8
	西华综合,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8?zhend
	西华综合,http://live.dxhmt.cn:9081/tv/11622-1.m3u8
	
	西平综合,http://tvpull.dxhmt.cn:9081/tv/11721-1.m3u8
	西平综合,http://live.dxhmt.cn:9081/tv/11721-1.m3u8
	
	息县综合频道
	
	淅川电视,http://tvpull.dxhmt.cn:9081/tv/11326-1.m3u8
	淅川电视,http://live.dxhmt.cn:9081/tv/11326-1.m3u8
	淅川电视,http://live.dxhmt.cn:9081/tv/11326-1.m3u8
	
	夏邑新闻,http://tvpull.dxhmt.cn:9081/tv/11426-1.m3u8
	夏邑新闻,http://live.dxhmt.cn:9081/tv/11426-1.m3u8
	
	
	襄城综合,http://live.dxhmt.cn:9081/tv/11025-1.m3u8
	襄城综合,http://tvpull.dxhmt.cn:9081/tv/11025-1.m3u8
	
	项城新闻,http://live.dxhmt.cn:9081/tv/11681-1.m3u8
	项城新闻,http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8
	
	新安新闻综合,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8
	新安新闻综合,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8?zhend
	新安新闻综合,http://live.dxhmt.cn:9081/tv/10323-1.m3u8
	
	新蔡综合,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8
	新蔡综合,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8?zhend
	新蔡综合,http://live.dxhmt.cn:9081/tv/11729-1.m3u8
	
	新密新闻,http://tvpull.dxhmt.cn:9081/tv/10183-2.m3u8
	新密新闻,http://live.dxhmt.cn:9081/tv/10183-2.m3u8
	
	新县综合,http://tvpull.dxhmt.cn:9081/tv/11523-1.m3u8
	新县综合,http://live.dxhmt.cn:9081/tv/11523-1.m3u8
	
	新乡县电视台,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8
	新乡县电视台,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8?zhend
	新乡县电视台,http://live.dxhmt.cn:9081/tv/10721-1.m3u8
	
	新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8
	新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8?zhend
	新野综合,http://live.dxhmt.cn:9081/tv/11329-1.m3u8
	
	新郑综合,http://tvpull.dxhmt.cn:9081/tv/10184-1.m3u8
	新郑综合,http://live.dxhmt.cn:9081/tv/10184-1.m3u8
	
	信阳公共,http://mmitv.top/test/tianma.php?id=xygg
	信阳公共频道,https://pili-live-hls.xyrm.tianma3600.com/xyrm/xyggpd.m3u8?zhend
	
	信阳平桥
	
	信阳浉河
	信阳综合
	
	
	荥阳综合,http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8?zhend
	
	鄢陵综合,http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8
	鄢陵综合,http://live.dxhmt.cn:9081/tv/11024-1.m3u8
	
	延津综合,http://tvpull.dxhmt.cn:9081/tv/10726-1.m3u8
	延津综合,http://live.dxhmt.cn:9081/tv/10726-1.m3u8
	
	偃师新闻,http://tvpull.dxhmt.cn:9081/tv/10381-1.m3u8
	偃师新闻,http://wshls.live.migucloud.com/live/K7AFC7J6_C0/playlist.m3u8
	偃师新闻,http://wshls.live.migucloud.com/live/K7AFC7J6_C0/playlist.m3u8?zhend
	偃师新闻,http://live.dxhmt.cn:9081/tv/10381-1.m3u8
	
	叶县电视一套,http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8
	叶县电视一套,http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8
	叶县电视一套,http://live.dxhmt.cn:9081/tv/10422-1.m3u8
	
	
	伊川电视台,http://tvpull.dxhmt.cn:9081/tv/10329-1.m3u8
	
	宜阳综合,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8
	宜阳综合,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8?zhend
	宜阳综合,http://live.dxhmt.cn:9081/tv/10327-1.m3u8
	
	义马新闻综合,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
	义马新闻综合,http://live.dxhmt.cn:9081/tv/11281-1.m3u8
	
	永城民生,http://tvpull.dxhmt.cn:9081/tv/11481-2.m3u8
	永城民生,http://live.dxhmt.cn:9081/tv/11481-2.m3u8
	
	永城卫建
	
	永城新闻,http://tvpull.dxhmt.cn:9081/tv/11481-1.m3u8
	永城新闻,http://live.dxhmt.cn:9081/tv/11481-1.m3u8
	
	永城综合
	
	禹州公共,http://tvpull.dxhmt.cn/tv/11081-2.m3u8
	禹州公共,http://tvpull.dxhmt.cn/tv/11081-2.m3u8?zhend
	禹州公共,http://tvpull.dxhmt.cn:9081/tv/11081-2.m3u8
	
	禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8
	禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8?zhend
	禹州综合,http://live.dxhmt.cn:9081/tv/11081-1.m3u8
	
	原阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/10725-1.m3u8
	原阳新闻综合,http://live.dxhmt.cn:9081/tv/10725-1.m3u8
	
	长垣综合,http://tvpull.dxhmt.cn:9081/tv/10728-1.m3u8
	长垣综合,http://live.dxhmt.cn:9081/tv/10728-1.m3u8
	
	镇平新闻综合,http://tvpull.dxhmt.cn:9081/tv/11324-1.m3u8
	镇平新闻综合,http://live.dxhmt.cn:9081/tv/11324-1.m3u8
	
	郑州教育频道
	
	周口扶沟,http://live.dxhmt.cn:9081/tv/11621-1.m3u8
	
	驻马店公共,http://tvlive.zmdtvw.cn/live/5927138998607870056/index.m3u8
	驻马店科教,http://tvlive.zmdtvw.cn/live/8395198981051753732/index.m3u8
	驻马店新闻综合,http://tvlive.zmdtvw.cn/live/106770611978226682/index.m3u8
	
	
	//上面的河南地方台
	
	
	
	
	📡黑龙江地方,#genre#
	安达综合,https://masterpull.hljtv.com/live/FsGxlDZQ.m3u8
	巴彦综合,https://masterpull.hljtv.com/live/vAtZi96R.m3u8
	拜泉综合,https://masterpull.hljtv.com/live/zHtOXXUz.m3u8
	宝清综合,https://masterpull.hljtv.com/live/HBp9MLoA.m3u8
	北安综合,https://masterpull.hljtv.com/live/EfoBDa06.m3u8
	宾县综合,https://masterpull.hljtv.com/live/DlkgB2B7.m3u8
	勃利综合,https://masterpull.hljtv.com/live/6rx9bifO.m3u8
	大兴安岭新闻综合,https://masterpull.hljtv.com/live/H2kVyS15.m3u8
	东宁综合,https://masterpull.hljtv.com/live/UQdxnsw8.m3u8
	方正综合,https://masterpull.hljtv.com/live/sSN2Uyb2.m3u8
	抚远综合,https://masterpull.hljtv.com/live/tVnkOTOG.m3u8
	富锦综合,https://masterpull.hljtv.com/live/wOBN3GqO.m3u8
	
	富裕综合,http://221.209.44.174:1980/hls/1001.m3u8
	富裕综合,https://masterpull.hljtv.com/live/MKFLhcpa.m3u8
	
	甘南综合,https://masterpull.hljtv.com/live/YbFyF4Jb.m3u8
	
	哈尔滨都市资讯,https://stream.hrbtv.net/zxpd/sd/live.m3u8
	哈尔滨生活,http://stream.hrbtv.net/shpd/sd/live.m3u8?zheild
	
	哈尔滨新闻综合,http://stream.hrbtv.net/xwzh/sd/live.m3u8?zheild
	哈尔滨新闻综合,https://stream.hrbtv.net/xwzh/playlist.m3u8
	
	哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8?zheild
	哈尔滨影视,https://stream.hrbtv.net/yspd/sd/live.m3u8
	
	哈尔滨娱乐,http://stream.hrbtv.net/ylpd/sd/live.m3u8?zheild
	哈尔滨娱乐,https://stream.hrbtv.net/ylpd/sd/live.m3u8
	
	海林综合,https://masterpull.hljtv.com/live/lqo9Fcdy.m3u8
	海伦综合,https://masterpull.hljtv.com/live/VFNlgeFO.m3u8
	
	鹤岗公共频道
	
	鹤岗新闻综合,http://[2409:8087:1a01:df::4060]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226534/index.m3u8
	
	
	黑河新闻综合,https://masterpull.hljtv.com/live/iyoENgSP.m3u8
	
	黑龙江都市,http://[2409:8087:1a01:df::4025]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/1.m3u8
	
	
	黑龙江农业科教,https://idclive.hljtv.com:4430/live/hljgg_hd.m3u8?zheild
	黑龙江农业科教,http://[2409:8087:1a01:df::4025]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/1.m3u8
	
	黑龙江少儿,http://[2409:8087:1a01:df::4035]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/1.m3u8
	
	黑龙江文体,http://[2409:8087:1a01:df::4025]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/1.m3u8
	黑龙江文体,https://idclive.hljtv.com:4430/live/hljwy_hd.m3u8?zheild
	
	黑龙江新闻法治,https://idclive.hljtv.com:4430/live/hljxw_hd.m3u8?zheild
	
	黑龙江影视,https://idclive.hljtv.com:4430/live/hljys_hd.m3u8?zheild
	
	黑龙新闻法治,http://[2409:8087:1a01:df::4036]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/1.m3u8
	呼兰综合,https://masterpull.hljtv.com/live/zja8TAIO.m3u8
	呼玛综合,https://masterpull.hljtv.com/live/yN3vDovm.m3u8
	虎林综合,https://masterpull.hljtv.com/live/SJJAEqBS.m3u8
	桦川综合,https://masterpull.hljtv.com/live/NYQcW0fS.m3u8
	桦南综合,https://masterpull.hljtv.com/live/76oCVZd3.m3u8
	鸡东综合,https://masterpull.hljtv.com/live/o4NExHSz.m3u8
	集贤综合
	
	佳木斯新闻综合,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226451/index.m3u8
	佳木斯新闻综合,https://masterpull.hljtv.com/live/l9wQtsVs.m3u8
	
	嘉荫综合,https://masterpull.hljtv.com/live/k5IX9frJ.m3u8
	克东综合,https://masterpull.hljtv.com/live/PO1DiGiN.m3u8
	克山综合,https://masterpull.hljtv.com/live/58lOw0L5.m3u8
	兰西综合,https://masterpull.hljtv.com/live/SYG06DEw.m3u8
	林口综合,https://masterpull.hljtv.com/live/pqheD07F.m3u8
	龙江综合,https://masterpull.hljtv.com/live/vRSdDMSR.m3u8
	密山综合,https://masterpull.hljtv.com/live/iYi97JTN.m3u8
	明水综合,https://masterpull.hljtv.com/live/bOJ0OStw.m3u8
	漠河综合,https://masterpull.hljtv.com/live/rlVvbTZN.m3u8
	穆棱综合,https://masterpull.hljtv.com/live/5c9Mi3FV.m3u8
	讷河综合,https://masterpull.hljtv.com/live/PXWxDY1V.m3u8
	嫩江综合,https://masterpull.hljtv.com/live/hrSfaA6T.m3u8
	宁安综合,https://masterpull.hljtv.com/live/BV2wr0vH.m3u8
	七台河矿区综合,https://play-hsbj.vzan.com/slowlive/967809790087592502/live.m3u8
	七台河民生社教,http://live.qthnews.org.cn:1935/live/live2/800k/tzwj_video.m3u8
	七台河新闻综合
	
	齐齐哈尔经济法治,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226555/index.m3u8
	
	齐齐哈尔新闻综合,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226437/index.m3u8
	
	青冈综合,https://masterpull.hljtv.com/live/bJGIloJe.m3u8
	庆安综合,https://masterpull.hljtv.com/live/ayksl1Ur.m3u8
	饶河综合,https://masterpull.hljtv.com/live/DokNxER6.m3u8
	尚志综合,https://masterpull.hljtv.com/live/EQnKvoc9.m3u8
	双鸭山公共,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226532/index.m3u8
	双鸭山综合,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226529/index.m3u8
	绥滨综合,https://masterpull.hljtv.com/live/DQiqZPCj.m3u8
	绥芬河综合,https://masterpull.hljtv.com/live/pXxFNIbi.m3u8
	绥化新闻综合高清,https://masterpull.hljtv.com/live/v4o2g1hs.m3u8
	绥棱综合,https://masterpull.hljtv.com/live/p7WSvrJJ.m3u8
	孙吴综合,https://masterpull.hljtv.com/live/eXFjvNaf.m3u8
	塔河综合,https://masterpull.hljtv.com/live/qXrATpGj.m3u8
	泰来综合,https://masterpull.hljtv.com/live/cfkAgOUK.m3u8
	汤旺综合
	汤原综合,https://masterpull.hljtv.com/live/lt2CmppY.m3u8
	铁力综合,https://masterpull.hljtv.com/live/iUtbDFud.m3u8
	通河综合,https://masterpull.hljtv.com/live/b71kCDir.m3u8
	同江综合
	望奎综合,https://masterpull.hljtv.com/live/d3loVdqX.m3u8
	五常综合,https://masterpull.hljtv.com/live/R9bOklLT.m3u8
	五大连综合
	逊克综合,https://masterpull.hljtv.com/live/a0CULO9O.m3u8
	延寿综合,https://masterpull.hljtv.com/live/XBqKssjB.m3u8
	伊春公共频道
	伊春绿色林都,https://livesr.dbw.cn/lsdream/6i4bn74/2000/live.m3u8
	伊春综合频道
	依安综合,https://masterpull.hljtv.com/live/4hhgo1mX.m3u8
	依兰综合,https://masterpull.hljtv.com/live/4sTJDdbE.m3u8
	友谊综合,https://masterpull.hljtv.com/live/LVpBWYXl.m3u8
	肇东综合,https://masterpull.hljtv.com/live/G84ZsUTP.m3u8
	肇源综合,https://masterpull.hljtv.com/live/XkQg7QSI.m3u8
	肇州综合,https://masterpull.hljtv.com/live/imOHYJ77.m3u8
	
	
	
	//上面的黑龙江地方台
	
	
	📡湖北地方,#genre#
	湖北影视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380728abccd2/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNKU1xiiKGJYFBZK9RpEkaggogtHJZW6nJQqLppbEYE%2BqJ9kJW%2FMvKldfS2dCii9VSI
	湖北综合,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638072216f7da/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNLx3R3LdIBdA5q61lut1LwZcw4SC2tJubc%2Bq5t%2F61jvWCtjrJL0x%2BHncPgdmcbBW9I
	巴东综合
	保康文化旅游
	保康新闻综合
	保康新闻综合
	崇阳综合,http://61.184.176.248:10500/live/live.m3u8
	当阳电视台
	鄂州公共
	鄂州新闻
	公共新闻,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380726d0ee3b/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNKgjpyhD%2FJd6SZjkcHAKXbsjwotAY57dianC4%2ByY7artm7J7F4GFO6G99D0bYMJRxI
	谷城综合
	鹤峰综合
	红安综合
	红安综合
	湖北影视
	黄冈生活
	黄冈新闻
	黄石新闻综合
	嘉鱼新闻综合
	江陵综合
	
	江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8
	江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8?zhubd
	
	教育,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638072a6cbbf6/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNKTFQuOKNd5i0HMa3ydMWIQ6kJ2fBJGJ77BLTXK72CqUYQsX3ZguYt0954s9hfZTfc
	经视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN63807203543e3/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNLVCQ3pDe4nBySab%2B3xPL123aTSCRugzF2ABe36IIJw2evZbYdWUo0ffUw53bflDgU
	
	荆门公共
	荆门教育,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
	荆门新闻综合,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
	荆门新闻综合,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8?zhubd
	
	荆州公共
	荆州垄上
	荆州新闻
	
	利川新闻综合
	垄上,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638072463c333/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNL%2Be1h4FfA5QqwJ7IPOz3p2qIS7djSxm17Htd%2FckZkm%2FVqsKHEJFJt26ju9iibzMEo
	麻城综合,http://119.36.30.199:8888/mctv1.m3u8
	
	潜江乡村,http://hbqjdb.chinashadt.com:2035/live/4.stream/playlist.m3u8
	潜江综合,http://hbqjdb.chinashadt.com:2035/live/3.stream/playlist.m3u8
	
	沙洋综合电视,http://shayang-live21.cjyun.org/10110/s10110-sytv1.m3u8?auth_key=1704038399-0-0-b07aa5a0a6f1c83a3c61bb86c94a8fee
	生活,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638072c62e405/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNKJPodw5BcDirSOw7egztI5bUvJjqPzSNAhrA37GrbRBIAjGQpzP0QmgsmuHnQyd2c
